epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
74,0.7112,0.7121,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
75,0.7163,0.6968,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
76,0.7075,0.7206,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
77,0.7251,0.6931,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
78,0.7077,1.0374,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
79,0.7278,0.7662,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
80,0.7146,0.8598,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
81,0.713,0.7107,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
82,0.7215,0.7373,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
83,0.7163,0.705,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
84,0.7181,0.6932,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
85,0.7139,0.7044,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
86,0.7127,0.7078,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
87,0.7225,0.7278,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
88,0.7197,0.8232,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
89,0.7084,0.7043,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
90,0.7242,0.7325,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
91,0.7211,0.694,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
92,0.7107,0.8627,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
93,0.7136,0.7331,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
94,0.7099,0.6931,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
95,0.7181,0.7289,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
96,0.7182,0.8695,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
97,0.7223,0.7404,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
98,0.713,0.7014,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
99,0.7162,0.7607,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
100,0.7234,0.6946,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
1,0.6009,0.5904,0.7279671806478992,0.7278,SmallMLP-Tanh-Adam-0.1-0
2,0.5882,0.569,0.7313622860376291,0.7281,SmallMLP-Tanh-Adam-0.1-0
3,0.5851,0.664,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
4,0.6889,0.6991,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
5,0.6576,0.6961,0.5082755693874664,0.3406,SmallMLP-Tanh-Adam-0.1-0
6,0.6975,0.6929,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
7,0.6985,0.6943,0.5067194794171735,0.3371,SmallMLP-Tanh-Adam-0.1-0
8,0.6997,0.7037,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
9,0.6941,0.6302,0.6130994482953742,0.5462,SmallMLP-Tanh-Adam-0.1-0
10,0.6084,0.6392,0.5983873249398783,0.5202,SmallMLP-Tanh-Adam-0.1-0
11,0.7026,0.769,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
12,0.7224,0.6979,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
13,0.7047,0.6931,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
14,0.698,0.6951,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
15,0.703,0.6988,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
16,0.7003,0.6981,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
17,0.6991,0.7233,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
18,0.6984,0.693,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
19,0.6967,0.693,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
20,0.7,0.7069,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
21,0.706,0.721,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
22,0.7019,0.6967,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
23,0.6991,0.6941,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
24,0.7022,0.7087,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
25,0.7007,0.696,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
26,0.7085,0.6931,0.49356344603197055,0.3305,SmallMLP-Tanh-Adam-0.1-0
27,0.7058,0.6937,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
28,0.7038,0.7053,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
29,0.7035,0.693,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
30,0.7004,0.6979,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
31,0.7009,0.7054,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
32,0.7071,0.7096,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
33,0.7043,0.693,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
34,0.6989,0.7104,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
35,0.7019,0.7009,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
36,0.7042,0.7137,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
37,0.7123,0.693,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
38,0.7004,0.6986,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
39,0.7016,0.7002,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
40,0.702,0.6985,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
41,0.7034,0.6998,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
42,0.7018,0.7008,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
43,0.6993,0.7072,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
44,0.7007,0.6945,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
45,0.7006,0.7078,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
46,0.7057,0.712,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
47,0.7051,0.6941,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
48,0.7014,0.6949,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
49,0.7004,0.7195,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
50,0.7051,0.7007,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
51,0.6998,0.7854,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
52,0.7013,0.693,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
53,0.7032,0.7015,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
54,0.7011,0.696,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
55,0.7001,0.6952,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
56,0.7041,0.7006,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
57,0.7007,0.7135,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
58,0.7013,0.6968,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
59,0.6979,0.6933,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
60,0.7105,0.693,0.5064365539680294,0.3364,SmallMLP-Tanh-Adam-0.1-0
61,0.7021,0.6931,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
62,0.7009,0.6961,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
63,0.709,0.6934,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
64,0.7065,0.7049,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
65,0.7049,0.6932,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
66,0.708,0.6931,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
67,0.71,0.6947,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
68,0.6982,0.6963,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
69,0.7027,0.7024,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
70,0.7035,0.696,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
71,0.7018,0.7011,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
72,0.701,0.7071,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
73,0.6972,0.731,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
74,0.6987,0.6943,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
75,0.7045,0.6989,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
76,0.6988,0.6941,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
77,0.699,0.6993,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
78,0.7044,0.7101,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
79,0.6984,0.7279,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
80,0.6999,0.7046,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
81,0.7121,0.7407,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
82,0.7025,0.6933,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
83,0.7078,0.7016,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
84,0.7036,0.6991,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
85,0.7021,0.7333,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
86,0.7005,0.7088,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
87,0.7048,0.7045,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
88,0.703,0.7188,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
89,0.7012,0.6952,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
90,0.6993,0.7048,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
91,0.6986,0.7001,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
92,0.7005,0.6935,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
93,0.6984,0.6934,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
94,0.7001,0.694,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
95,0.6979,0.6936,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
96,0.7042,0.6932,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
97,0.6973,0.7029,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
98,0.6988,0.6945,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
99,0.7022,0.6931,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
100,0.7071,0.6992,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
